article_id,sales_channel_id,month_ts,demand,mean_price,detail_desc,product_type_name,graphical_appearance_name,colour_group_name,index_group_name,garment_group_name,lag_m1,price_change,month_num,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,channel_1,channel_2
316441005,1,2019-04-01,40,0.0160419491525423,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,60.0,-0.00032641242937849965,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0
316441005,1,2019-05-01,29,0.013707773232028,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,40.0,-0.002334175920514301,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0
316441005,1,2019-06-01,8,0.0117987288135592,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,29.0,-0.0019090444184688,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0
316441005,1,2019-07-01,10,0.011237288,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,8.0,-0.0005614408135592008,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0
316441005,1,2019-08-01,4,0.010440678,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,10.0,-0.0007966099999999997,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0
316441005,1,2019-09-01,7,0.0151113801452784,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,4.0,0.004670702145278399,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0
316441005,1,2019-10-01,8,0.0141822033898304,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,7.0,-0.0009291767554479996,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0
316441005,1,2019-11-01,15,0.016294915,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,8.0,0.0021127116101696004,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0
316441005,1,2019-12-01,10,0.010959322,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,15.0,-0.005335593,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0
316441005,1,2020-01-01,9,0.0123163841807909,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,10.0,0.0013570621807908988,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
316441005,1,2020-02-01,8,0.0109046610169491,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,9.0,-0.0014117231638417996,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
316441005,1,2020-03-01,4,0.0162796610169491,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,8.0,0.005375,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
316441005,1,2020-05-01,6,0.009751412,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,4.0,-0.0065282490169491,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0
316441005,1,2020-06-01,11,0.004802773,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,6.0,-0.0049486389999999995,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0
316441005,1,2020-07-01,10,0.005013559,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,11.0,0.00021078600000000013,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0
316441005,1,2020-08-01,2,0.006762712,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,10.0,0.0017491529999999998,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0
316441005,1,2020-09-01,1,0.005067797,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,2.0,-0.001694915,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0
316441005,2,2018-10-01,85,0.016433699,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,19.0,-0.00032009225780550016,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1
316441005,2,2018-11-01,88,0.0160198382126348,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,85.0,-0.00041386078736519935,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1
316441005,2,2018-12-01,54,0.016649718,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,88.0,0.0006298797873652007,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1
316441005,2,2019-01-01,99,0.016862695,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,54.0,0.0002129769999999996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
316441005,2,2019-02-01,78,0.016476532,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,99.0,-0.00038616300000000187,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
316441005,2,2019-03-01,57,0.016447814,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,78.0,-2.8717999999997024e-05,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
316441005,2,2019-04-01,22,0.015989985,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,57.0,-0.0004578289999999999,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1
316441005,2,2019-05-01,52,0.0164612125162972,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,22.0,0.0004712275162971971,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1
316441005,2,2019-06-01,16,0.0168961864406779,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,52.0,0.00043497392438070215,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1
316441005,2,2019-07-01,19,0.0167734165923282,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,16.0,-0.00012276984834970125,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1
316441005,2,2019-08-01,20,0.0165618644067796,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,19.0,-0.00021155218554860106,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1
316441005,2,2019-09-01,60,0.0161511299435028,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,20.0,-0.00041073446327679827,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1
316441005,2,2019-10-01,82,0.0166847871021082,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,60.0,0.0005336571586053995,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1
316441005,2,2019-11-01,131,0.015293828438349,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,82.0,-0.0013909586637591998,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1
316441005,2,2019-12-01,68,0.016274925,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,131.0,0.000981096561650999,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1
316441005,2,2020-01-01,63,0.0164780737153618,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,68.0,0.00020314871536180126,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
316441005,2,2020-02-01,64,0.0161774364406779,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,63.0,-0.00030063727468390006,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
316441005,2,2020-03-01,108,0.0161589767733835,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,64.0,-1.845966729439874e-05,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
316441005,2,2020-04-01,105,0.0157062146892655,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,108.0,-0.00045276208411800314,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1
316441005,2,2020-05-01,75,0.016527006,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,105.0,0.0008207913107345019,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1
316441005,2,2020-06-01,41,0.0162645721372467,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,75.0,-0.0002624338627532988,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1
316441005,2,2020-07-01,48,0.0164950564971751,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,41.0,0.00023048435992839914,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1
316441005,2,2020-08-01,27,0.0163791588198367,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,48.0,-0.00011589767733840087,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1
316441005,2,2020-09-01,21,0.01677724,Long-sleeved top in soft jersey.,Top,Solid,White,Ladieswear,Jersey Basic,27.0,0.000398081180163299,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1
317812001,1,2019-05-01,1,0.002525424,Skater skirt in cotton jersey with an elasticated waist.,Skirt,Solid,Black,Baby/Children,Jersey Basic,1.0,-0.0066271179999999996,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0
317812001,1,2020-07-01,2,0.007610169,Skater skirt in cotton jersey with an elasticated waist.,Skirt,Solid,Black,Baby/Children,Jersey Basic,1.0,0.005084745,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0
317812001,2,2018-10-01,76,0.009669938,Skater skirt in cotton jersey with an elasticated waist.,Skirt,Solid,Black,Baby/Children,Jersey Basic,42.0,-0.00048260400000000106,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1
317812001,2,2018-11-01,50,0.009562712,Skater skirt in cotton jersey with an elasticated waist.,Skirt,Solid,Black,Baby/Children,Jersey Basic,76.0,-0.0001072260000000002,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1
317812001,2,2018-12-01,66,0.009914997,Skater skirt in cotton jersey with an elasticated waist.,Skirt,Solid,Black,Baby/Children,Jersey Basic,50.0,0.0003522850000000008,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1
317812001,2,2019-01-01,44,0.009881356,Skater skirt in cotton jersey with an elasticated waist.,Skirt,Solid,Black,Baby/Children,Jersey Basic,66.0,-3.3640999999999185e-05,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
317812001,2,2019-02-01,98,0.008332065,Skater skirt in cotton jersey with an elasticated waist.,Skirt,Solid,Black,Baby/Children,Jersey Basic,44.0,-0.0015492910000000013,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
317812001,2,2019-03-01,68,0.009817547,Skater skirt in cotton jersey with an elasticated waist.,Skirt,Solid,Black,Baby/Children,Jersey Basic,98.0,0.0014854819999999998,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
317812001,2,2019-04-01,30,0.009838983,Skater skirt in cotton jersey with an elasticated waist.,Skirt,Solid,Black,Baby/Children,Jersey Basic,68.0,2.1436000000001412e-05,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1
317812001,2,2019-05-01,25,0.009713898,Skater skirt in cotton jersey with an elasticated waist.,Skirt,Solid,Black,Baby/Children,Jersey Basic,30.0,-0.00012508500000000047,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1
317812001,2,2019-06-01,8,0.010152542,Skater skirt in cotton jersey with an elasticated waist.,Skirt,Solid,Black,Baby/Children,Jersey Basic,25.0,0.0004386440000000002,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1
317812001,2,2019-07-01,4,0.010152542,Skater skirt in cotton jersey with an elasticated waist.,Skirt,Solid,Black,Baby/Children,Jersey Basic,8.0,0.0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1
317812001,2,2019-08-01,14,0.009845036,Skater skirt in cotton jersey with an elasticated waist.,Skirt,Solid,Black,Baby/Children,Jersey Basic,4.0,-0.0003075060000000008,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1
317812001,2,2019-09-01,10,0.00960339,Skater skirt in cotton jersey with an elasticated waist.,Skirt,Solid,Black,Baby/Children,Jersey Basic,14.0,-0.00024164599999999987,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1
317812001,2,2019-10-01,31,0.010031165,Skater skirt in cotton jersey with an elasticated waist.,Skirt,Solid,Black,Baby/Children,Jersey Basic,10.0,0.00042777500000000003,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1
317812001,2,2019-11-01,26,0.009127119,Skater skirt in cotton jersey with an elasticated waist.,Skirt,Solid,Black,Baby/Children,Jersey Basic,31.0,-0.0009040460000000004,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1
317812001,2,2019-12-01,14,0.0100641646489103,Skater skirt in cotton jersey with an elasticated waist.,Skirt,Solid,Black,Baby/Children,Jersey Basic,26.0,0.0009370456489102997,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1
317812001,2,2020-01-01,21,0.009781275,Skater skirt in cotton jersey with an elasticated waist.,Skirt,Solid,Black,Baby/Children,Jersey Basic,14.0,-0.00028288964891029847,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
317812001,2,2020-02-01,42,0.009906376,Skater skirt in cotton jersey with an elasticated waist.,Skirt,Solid,Black,Baby/Children,Jersey Basic,21.0,0.000125100999999999,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
317812001,2,2020-03-01,10,0.010010169,Skater skirt in cotton jersey with an elasticated waist.,Skirt,Solid,Black,Baby/Children,Jersey Basic,42.0,0.0001037929999999996,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
317812001,2,2020-04-01,22,0.009427581,Skater skirt in cotton jersey with an elasticated waist.,Skirt,Solid,Black,Baby/Children,Jersey Basic,10.0,-0.0005825879999999985,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1
317812001,2,2020-05-01,4,0.010152542,Skater skirt in cotton jersey with an elasticated waist.,Skirt,Solid,Black,Baby/Children,Jersey Basic,22.0,0.0007249609999999997,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1
317812001,2,2020-06-01,1,0.010152542,Skater skirt in cotton jersey with an elasticated waist.,Skirt,Solid,Black,Baby/Children,Jersey Basic,4.0,0.0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1
317812001,2,2020-08-01,5,0.009871186,Skater skirt in cotton jersey with an elasticated waist.,Skirt,Solid,Black,Baby/Children,Jersey Basic,1.0,-0.00028135599999999997,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1
317812001,2,2020-09-01,4,0.010152542,Skater skirt in cotton jersey with an elasticated waist.,Skirt,Solid,Black,Baby/Children,Jersey Basic,5.0,0.00028135599999999997,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1
324946001,1,2018-10-01,87,0.0111184492499512,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,44.0,0.0019061992499511994,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0
324946001,1,2018-11-01,155,0.011657299,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,87.0,0.0005388497500488001,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0
324946001,1,2018-12-01,164,0.0124218685407192,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,155.0,0.0007645695407192,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0
324946001,1,2019-01-01,87,0.012762322,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,164.0,0.00034045345928080013,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
324946001,1,2019-02-01,36,0.013721281,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,87.0,0.0009589590000000005,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
324946001,1,2019-03-01,24,0.0136031073446327,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,36.0,-0.00011817365536729955,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
324946001,1,2019-04-01,15,0.0127322033898304,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,24.0,-0.0008709039548023007,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0
324946001,1,2019-05-01,13,0.0126036505867013,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,15.0,-0.0001285528031291002,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0
324946001,1,2019-06-01,2,0.009305085,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,13.0,-0.0032985655867013002,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0
324946001,1,2019-07-01,8,0.009591102,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,2.0,0.00028601700000000126,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0
324946001,1,2019-08-01,6,0.013683615819209,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,8.0,0.004092513819209,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0
324946001,1,2019-09-01,79,0.0128176357004934,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,6.0,-0.0008659801187156004,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0
324946001,1,2019-10-01,131,0.012580670203131,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,79.0,-0.00023696549736239997,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0
324946001,1,2019-11-01,141,0.0122841687702848,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,131.0,-0.00029650143284620095,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0
324946001,1,2019-12-01,157,0.0120522508906401,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,141.0,-0.00023191787964469898,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0
324946001,1,2020-01-01,106,0.01195299,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,157.0,-9.926089064010019e-05,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
324946001,1,2020-02-01,79,0.0117262390045054,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,106.0,-0.00022675099549459947,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
324946001,1,2020-03-01,15,0.0133367231638417,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,79.0,0.0016104841593363,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
324946001,1,2020-05-01,17,0.0104656031904286,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,15.0,-0.0028711199734131002,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0
324946001,1,2020-06-01,19,0.009603925,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,17.0,-0.0008616781904286011,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0
324946001,1,2020-07-01,11,0.0100215716486902,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,19.0,0.0004176466486902012,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0
324946001,1,2020-08-01,27,0.009686127,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,11.0,-0.00033544464869020123,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0
324946001,1,2020-09-01,32,0.0102484110169491,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,27.0,0.0005622840169491015,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0
324946001,2,2018-10-01,148,0.0132068254695373,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,24.0,-0.0011236830050389002,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1
324946001,2,2018-11-01,93,0.0142770184071441,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,148.0,0.0010701929376068006,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1
324946001,2,2018-12-01,135,0.0151541745134965,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,93.0,0.0008771561063523996,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1
324946001,2,2019-01-01,96,0.015737994,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,135.0,0.0005838194865035017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
324946001,2,2019-02-01,48,0.0164074858757062,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,96.0,0.0006694918757061998,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
324946001,2,2019-03-01,18,0.0144745762711864,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,48.0,-0.0019329096045198023,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
324946001,2,2019-04-01,9,0.0149962335216572,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,18.0,0.0005216572504708004,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1
324946001,2,2019-05-01,21,0.012129944,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,9.0,-0.0028662895216571994,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1
324946001,2,2019-06-01,10,0.0135728813559321,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,21.0,0.0014429373559320998,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1
324946001,2,2019-07-01,1,0.016932203,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,10.0,0.0033593216440679,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1
324946001,2,2019-08-01,25,0.016479322,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,1.0,-0.00045288099999999873,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1
324946001,2,2019-09-01,134,0.0161978244371363,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,25.0,-0.00028149756286370217,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1
324946001,2,2019-10-01,129,0.013626462,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,134.0,-0.0025713624371362983,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1
324946001,2,2019-11-01,199,0.0107018141555233,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,129.0,-0.002924647844476701,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1
324946001,2,2019-12-01,121,0.0118659476117102,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,199.0,0.0011641334561869002,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1
324946001,2,2020-01-01,66,0.0129661016949152,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,121.0,0.001100154083205001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
324946001,2,2020-02-01,16,0.011524364,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,66.0,-0.0014417376949152003,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
324946001,2,2020-03-01,28,0.0116713075060532,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,16.0,0.00014694350605319942,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
324946001,2,2020-04-01,32,0.0102849576271185,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,28.0,-0.0013863498789346996,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1
324946001,2,2020-05-01,20,0.0128474576271186,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,32.0,0.0025625000000000994,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1
324946001,2,2020-06-01,8,0.0117394067796609,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,20.0,-0.0011080508474577005,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1
324946001,2,2020-07-01,7,0.0126125907990314,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,8.0,0.0008731840193705008,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1
324946001,2,2020-08-01,50,0.0122572881355931,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,7.0,-0.00035530266343829914,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1
324946001,2,2020-09-01,77,0.012474796,Matt opaque tights with a control top to hold in the tummy and bum. 200 denier.,Underwear Tights,Solid,Black,Ladieswear,Socks and Tights,50.0,0.00021750786440689895,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1
331093001,1,2019-05-01,4,0.012237288,"Sleeveless jersey jumpsuit with a deep neckline at the back, elasticated seam at the waist, side pockets and tapered legs.",Dress,Solid,Black,Divided,Jersey Basic,3.0,0.001593220000000001,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0
331093001,1,2019-06-01,2,0.008754237,"Sleeveless jersey jumpsuit with a deep neckline at the back, elasticated seam at the waist, side pockets and tapered legs.",Dress,Solid,Black,Divided,Jersey Basic,4.0,-0.003483051000000001,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0
331093001,1,2019-07-01,4,0.007614407,"Sleeveless jersey jumpsuit with a deep neckline at the back, elasticated seam at the waist, side pockets and tapered legs.",Dress,Solid,Black,Divided,Jersey Basic,2.0,-0.0011398299999999997,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0
331093001,1,2019-08-01,1,0.02540678,"Sleeveless jersey jumpsuit with a deep neckline at the back, elasticated seam at the waist, side pockets and tapered legs.",Dress,Solid,Black,Divided,Jersey Basic,4.0,0.017792373,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0
